"Testbed","Hazard","Model_Type","Model_Name","(Intercept)","AG_MIA","UTILA","CONSTA","MANUA","WHOLEA","RETAILA","TRANSA","INFOA","FINANCEA","REALEA","PRO_MANA","ADMINA","EDUA","HEALTHA","ARTA","ACCOA","OTHERA","AG_MIB","UTILB","CONSTB","MANUB","WHOLEB","RETAILB","TRANSB","INFOB","FINANCEB","REALEB","PRO_MANB","ADMINB","EDUB","HEALTHB","ARTB","ACCOB","OTHERB","HS1A","HS2A","HS3A","HS4A","HS1B","HS2B","HS3B","HS4B"
"Lumberton","flood/hurricane","sector_model","DFFD _ CONSTB_L3BB","-0.0589104464819881","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.90746059105341e-05","-1.26339928167989e-06","0","-6.87881508998255e-07","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1.54705633633199e-06","0","0","0","0"
"Lumberton","flood/hurricane","sector_model","DFFD _ CONSTB_L1IB","-1.79711268560359","-2.81319484783157e-05","-0.000106823423339277","0","-4.60750691016704e-05","0","-0.000297641277349287","0","0","0","0","0","0","0","-2.03433922694627e-05","-7.21219515027716e-05","0","-3.13172308392898e-05","0.000127630461294829","-4.35369875003784e-05","0.0367469733850029","-0.00304149881848539","-0.00832488408527877","-0.00562033233077982","-0.000143490125573102","-0.000792940439634068","0","0","-0.000197868678681916","-0.00173718384208955","-6.69540019756104e-05","-2.04506136536563e-05","0","-0.000153054325445801","-3.13496964728659e-05","-0.00278993236172126","-0.00259823222228062","-0.00250503512000742","-0.00255435031950042","-0.000204133235989157","-0.000236199089784464","-0.000250520868350176","-0.000246937122194084"
"Lumberton","flood/hurricane","sector_model","DFFD _ CONSTB_L2IB","-3.15601616899504","-0.000510378780968104","-0.000487571749997625","0","-6.96150023665741e-05","5.06604984636815e-05","-0.000556735542981587","0","0.000366444380329554","0","-0.000379394953868591","0","5.80122230577427e-05","-9.90585184873161e-05","-5.53142311746052e-06","-0.000915587386125203","0","-0.000146452258605463","-0.000827907400827042","-0.0004982591383108","0.0762369434639795","-0.00707431458355421","-0.0069166588253826","-0.00869115464787515","-0.000454308599095656","-0.00189940897209101","-0.00051914982876516","0.00106029420046795","-0.00146865012826126","-0.000850757006701653","-0.000632459911241695","-0.000645259584540709","-0.000120832772263748","0","-0.000179747402293896","-0.00751925054884195","-0.00683184739392326","-0.00661816996402422","-0.0066782278581587","-0.000844064116589345","-0.000754019686403865","-0.000770857024908585","-0.000766563116752663"
"Lumberton","flood/hurricane","sector_model","DFFD _ CONSTB_L3IB","-2.70378962836384","-0.000399892612004775","-0.000320672767885898","0","-4.60761670370648e-05","2.84480658427935e-06","-0.000516066002629534","0","9.89856786758906e-05","0","-0.000288487297103093","0","0","-6.77036241985573e-05","-9.94943208600172e-07","-0.000625729558222048","0","-0.0001032111071698","0","-0.00171625411237527","0.0644294976925511","-0.00680203912617303","-0.00568497815204921","-0.00628099560245156","-0.000379810437910227","-0.00156960384223244","0","0.000827956467252009","-0.00187141172670119","-0.00169065741048844","-0.000987074423940242","-1.89290509448094e-05","0","0","-0.000112128072334827","-0.00615717117402915","-0.0056336560520136","-0.00544345421440001","-0.00550504030868637","-0.000791183440279345","-0.000751162933198886","-0.000763693135786619","-0.000759536930769556"
"Lumberton","flood/hurricane","sector_model","DFFD _ MANUB_L1WB","-0.144832175569851","7.68380364442033e-07","-0.000297219987310394","0","-6.96393137889199e-05","-0.000646729228232915","-0.000768080174969527","0","0","0","0","0","0","-5.81323273211285e-05","-0.000464586246133418","0","-5.04206688147485e-07","-0.000197757042870487","-0.00596797410264174","0.000399726864508168","-0.00332027936535068","0.0169440828387489","-0.0045356049403498","-0.00454579072619219","-0.000143493671826725","0","-0.000147264842215493","0.000378279222777482","-0.00154899661975648","0","-0.000595278097670271","-0.000513145914156707","-0.000161502328013373","-0.00194519388277668","0","-0.00279677684407345","-0.00285991424268353","-0.00300513807205705","-0.00303519687360153","-0.000486881285634541","-0.000692536870107284","-0.000719068451737077","-0.000734710428733891"
"Lumberton","flood/hurricane","sector_model","DFFD _ MANUB_L2WB","1.16714392540393","0.000704314746570605","-0.00242394639331715","-3.92298516645043e-06","-0.00110656304248582","-0.00494853030449106","-0.00518613302609476","0.000535326162091074","0","-0.00146472620100713","0.000414579650022933","-0.000480658718825446","0","-0.000925246944140546","-0.0029590417768864","-0.000954983236376806","-0.000530449247248962","-0.00174615647859875","-0.0359659585392368","0.00136379989654754","-0.0201270344023224","0.0937694700079835","-0.0444626099213887","-0.0156504599355884","-0.00166019228203948","-0.000960468091456747","-0.00209386291144474","0.0118854184718668","-0.0078619498462667","-0.0109509454559804","-0.00368156884479801","-0.00320169239260832","0","-0.00687379922495785","-0.000200273737111462","-0.0219799102242963","-0.020102580632643","-0.0209650233390592","-0.0208911017340994","-0.00486382126462181","-0.00531704930781146","-0.00538392953834443","-0.00544555102353487"
"Lumberton","flood/hurricane","sector_model","DFFD _ MANUB_L3WB","0.79119177862375","0.000134997960345344","-0.0020093515156526","0","-0.000801523069140391","-0.00393303952188149","-0.00423167978346004","0.000213149440312026","0","-0.00139128228597804","9.83433053989896e-05","-0.000478219844853818","0","-0.000863009848533674","-0.00232366715442027","-0.000732385885933721","-0.000605309859423779","-0.00147203501713827","-0.0228076805532403","-0.00524009893927253","-0.0156215791886343","0.0677090878674981","-0.0370612814823258","-0.0103683694104256","-0.00138152573891659","-0.00104103335955679","-0.00199262765018799","0.00137368117366614","-0.00583029893543992","-0.00104296361136715","-0.00290852897676026","-0.0033649366337969","0","-0.00399770137634742","-0.00023622873891291","-0.0162102741691022","-0.0148980834114254","-0.0155291844052455","-0.0154830312711594","-0.00333131377493584","-0.00364697764630761","-0.0037044703815769","-0.00375131232914356"
"Lumberton","flood/hurricane","sector_model","DFFD _ MANUB_L4WB","-0.080376036122623","0","-0.00026810483674969","0","-7.71899708140303e-05","-0.000744274956681144","-0.000999289224377361","0","0","0","0","0","0","-0.000207249601911262","-0.000517550633289523","0","-6.030736465605e-05","-0.000229607210979794","-0.00779313625985427","0.000162528680093451","-0.00155893905298144","0.0146156618633375","-0.00354671163772942","-0.000340258668577179","0","0","0","0.000420871153091415","-0.00320701428379844","-0.00565241857607991","0","-4.52063305392509e-05","0.000130793386411955","-0.000610865957442503","3.66808555262645e-05","-0.00266704157949101","-0.00278006662125971","-0.00287111240877105","-0.00290214680087337","-0.000952062843462917","-0.00111674809175937","-0.00113341069270295","-0.00115221731014093"
"Lumberton","flood/hurricane","sector_model","DFFD _ MANUB_L1BB","0.110194534173483","0.00014809016309679","-0.000613646838691773","0","-0.000108186138229204","-0.00100694843613044","-0.0011237346027441","7.7975068354436e-05","0","0","0.000129487982686185","0","0","-0.000118268909300705","-0.000723908561206293","0","-1.43577428846126e-05","-0.000368885068187742","-0.0130655283637","0.000770529250712381","-0.00559014265061431","0.0343519113624926","-0.021326650562513","-0.00669394635985916","0","0","-0.000265207045841857","0.00440163816304343","-0.00279451817902257","-0.00140476344979685","-0.00171792333281531","-0.00120239149936146","0","-0.00283033535332317","0","-0.00690431611467909","-0.00652964530730316","-0.00682318681629083","-0.00682580475517029","-0.00132967016857143","-0.00158958377041954","-0.00162133764492317","-0.00164613609558556"
"Lumberton","flood/hurricane","sector_model","DFFD _ MANUB_L2BB","0.996608612747702","0.000511384511816265","-0.00151923809086986","0","-0.000515842801934717","-0.00283060993635663","-0.00286165924617496","0.000440297473305272","0","-0.000567412329172684","0.000376817782525654","-0.000287770479543293","0","-0.00048103250987649","-0.0018124303815566","-0.000397736572365482","-0.00021504309761539","-0.00104527400316878","-0.026412297540347","-0.00299672841365068","-0.0196324152113475","0.0726030368496263","-0.0216766699312827","-0.0119613113761141","-0.00050983893283307","-0.00134351578603368","-0.00225258765710321","0.00082546990205295","-0.0054293428576659","-0.00733286729218331","-0.00382608302012323","-0.0025722363820609","-0.00124348121824042","-0.00541725287844578","-0.000131340001134569","-0.0187163139355251","-0.0173134629689149","-0.0179910403655008","-0.017938296705407","-0.00414701473714473","-0.00449336654851847","-0.00455246500280874","-0.0046020778876113"
"Lumberton","flood/hurricane","sector_model","DFFD _ MANUB_L3BB","0.167303321435065","0","-0.000691612632797106","0","-0.000100315104124735","-0.00121907447934007","-0.00140871204473388","2.34013223187249e-06","0","-0.000212790507588194","0","-0.00011159029652612","0","-0.000226040820064423","-0.000765734854426157","0","-7.97648244708015e-05","-0.000469387044093776","-0.0102421451894118","0.000284036385506357","-0.00386288433406165","0.0305350301159091","-0.00834389697203162","-0.00270449704544626","-0.00357624270249823","-6.54517702491972e-05","-0.000633770500944662","0.00173944337509949","-0.00638724435600866","0","-0.000303534992880452","-0.00119305327060061","0","-0.00171829563896309","-0.00019342884087816","-0.00900108325042606","-0.00865053949223488","-0.00891423891928132","-0.00892601486297558","-0.00198779669047387","-0.00221322383751145","-0.00225096462430985","-0.00227868426982294"
"Lumberton","flood/hurricane","sector_model","DFFD _ MANUB_L4BB","-0.184491926134501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-4.41210789651269e-05","0","0","0.000216512989366751","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-6.6528981650622e-05","-7.4965261091211e-05","-9.39614516776593e-05","-3.2654845406634e-07","-5.90470774607965e-05","-6.91979207580901e-05","-7.27400394559746e-05"
"Lumberton","flood/hurricane","sector_model","DFFD _ MANUB_L1IB","0.528997822819871","0.000738292316768653","-0.000865784571458617","0","-0.000195248175807825","-0.00120162341058504","-0.00129290838237347","0.000458324852445015","0","0","0.000548728529038639","-2.06740408643208e-05","0","-0.000228256905725058","-0.000985582860737817","-0.000357426772835502","0","-0.000514439088527946","-0.0212826992765285","0.0012040605181923","-0.00985619998500541","0.0646151723826965","-0.0523305970187861","-0.0201363135579021","-0.000947654688228262","-0.000417874334645768","-0.000499047347724369","0.000809180960286758","-0.00399054359425355","-0.00951020195420374","-0.00052585530276484","-0.00177825170895863","0","-0.00579320387622937","0","-0.016078534056154","-0.014903221607734","-0.01549883484962","-0.0154691523228125","-0.00226401294433292","-0.00262796094250291","-0.00269739293973686","-0.00273412389344341"
"Lumberton","flood/hurricane","sector_model","DFFD _ MANUB_L2IB","1.38875358340041","0.000529372698137909","-0.0012423749884664","-0.000357405828677254","0","-0.000814413351028911","-0.00102028365956354","0.000684440646697463","0","0","0.000464073754208856","-0.000229400555808488","0","-9.74463404438784e-05","-0.000935763113003779","-1.23149450561937e-05","0","-0.00071097971250888","-0.0350785914014917","0.000286530010044392","-0.0211257387663391","0.0867751957095812","-0.0230536471290672","-0.0129956945691948","-0.00157616520008562","-0.00144836735106402","-0.00353652926213571","0.00914040988440342","-0.00840161482325332","-0.000644682405527204","-0.00278505277324549","-0.00499260843073612","-0.00270388729071235","-0.00622382198387126","-0.000379168299428441","-0.0283130327617272","-0.0264265750212275","-0.0272184571880036","-0.0271342834213506","-0.00427237747321735","-0.00467229610558094","-0.00475097038671831","-0.00480407935463422"
"Lumberton","flood/hurricane","sector_model","DFFD _ MANUB_L3IB","1.45887625127161","0.000542003153197495","-0.00101872133042028","-0.000204412822395879","0","-0.0010039269758214","-0.00131243453064391","0.000599416839182519","6.79118585801111e-06","0","0.000370368316057815","-0.000211336340137622","0","-0.000139290242251012","-0.000977012212963981","-0.000186831604668905","3.4295067692721e-05","-0.000670029427062011","-0.0306817040241762","-0.00649722645752481","-0.0223175510599287","0.0814180344289687","-0.0218089346191214","-0.00703271990530147","-0.00164342302068265","-0.0016851777738479","-0.000843212127153863","0.00915161242567217","-0.0117109019785695","-0.00611335342985925","-0.00514868653543286","-0.00216054123322309","0.000626256480037103","-0.00592417359774174","-0.000197184791192169","-0.0269548247790173","-0.0252841087535006","-0.025997025551423","-0.0259433309586726","-0.00480528462144599","-0.00521797468275075","-0.0052818054961356","-0.00533767316474901"
"Lumberton","flood/hurricane","sector_model","DFFD _ MANUB_L4IB","-0.223032488262229","0","-3.20171572117903e-06","0","0","0","-0.00013514321699516","0","0","0","0","0","0","0","-6.44202657113406e-05","0","0","0","-0.00134801350787185","0","-0.00024969760620822","0.0040777364696262","-0.00114644021075721","-0.000171713350966023","0","0","-3.63963941470244e-05","0","-0.000108053149474345","0","-0.00049267967104038","-3.41658777382055e-05","0","-0.000224665856565921","0","-0.000876366101419966","-0.00114871325926738","-0.0011719154108674","-0.00121052839251295","-0.0001809467085203","-0.000296846247801824","-0.000315415749019175","-0.000321622844846764"
"Lumberton","flood/hurricane","sector_model","DFFD _ WHOLEB_L1WB","-0.0910426104992229","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.000226830962315685","0","-0.000103291686437307","-0.000125037064117386","0.00508551634087484","-0.000132499706712006","0","0","0","0","0","0","0","-4.12183046269597e-06","0","-4.57621051539395e-05","0","0","-2.23970179953385e-05","-4.5451459866158e-05","-9.33680877658684e-05","0","-3.57921823173899e-05","-6.17307220033929e-05","-6.94865427093645e-05"
"Lumberton","flood/hurricane","sector_model","DFFD _ WHOLEB_L2WB","0.159860648145605","-0.000146172502816108","0","0","0","-0.000181135872503147","-0.000737300349122571","0","0","0","0","0","0","-1.00572188415659e-05","-0.000214271267167523","0","0","-0.000230847292921953","-0.00650066426953149","0","-0.00519942456876704","-0.00558264167127076","0.133701001186425","-0.00258022121539656","-0.00211726469901381","-0.00193858265537215","5.02693316443002e-05","0.00134838273772195","-0.000261994724758383","-0.00174608558622979","-0.000457567780905989","-0.000880252757603426","0","-0.00109002895195033","-0.000315618327925336","-0.00274839351308774","-0.00318185925197612","-0.0032044511573608","-0.00326177765767883","-0.00211708876282172","-0.00216320390494029","-0.00221904030599963","-0.0022264073288925"
"Lumberton","flood/hurricane","sector_model","DFFD _ WHOLEB_L3WB","0.136020059719697","-0.000175348000295271","0","0","0","-0.000223409616316003","-0.000787771871454576","0","0","0","0","0","0","-4.57666910079062e-05","-0.000234663379317731","0","-2.89393218546855e-05","-0.000259690768823351","-0.00564463174062844","-0.00105772021137527","-0.00516266980483145","-0.00536263194041513","0.126853373559738","-0.00229484481646602","-0.00205348545099209","-0.00193572919204543","0","2.3452722953046e-06","-0.00028237058991471","-0.000469847342289561","-0.000481027797771618","-0.00102787866818114","0","-0.000868383206200798","-0.000319288146262089","-0.00267760305060761","-0.00309238997243752","-0.00311983146319238","-0.00317685977301788","-0.00198583519233278","-0.00203082167117382","-0.00208561730438994","-0.00209354298051072"
"Lumberton","flood/hurricane","sector_model","DFFD _ WHOLEB_L1BB","0.274671383890431","-0.000263086083438481","0","0","0","-9.44039185106381e-05","-0.000701807095513873","0","0","0","-4.84124515740953e-05","0","0","-7.54512328418164e-06","-0.00017735658735409","0","0","-0.00024507202844336","-0.00933360064099518","7.19632913392703e-05","-0.00657577656637867","-0.00599563633419828","0.176781648865513","-0.00427314902711456","-0.00256909700563341","-0.00288543145513201","0.000284471995275605","0.00220942497507546","-0.000666939566638501","-0.00160160225149665","-0.000918440905178204","-0.0012972434450226","0","-0.00177359074733241","-0.000404005982323319","-0.00379136892412988","-0.00423635403043277","-0.00426697157881694","-0.0043164176018581","-0.002806819370023","-0.00285267481229387","-0.00291321368295988","-0.00291808076952171"
"Lumberton","flood/hurricane","sector_model","DFFD _ WHOLEB_L2BB","-0.120165852005651","0","0","0","0","0","-7.44914554369519e-06","0","0","0","0","0","0","0","0","0","0","0","-0.00060041860073146","-6.42646519410568e-06","-0.000479863361562935","-0.000513479298128648","0.0134940647845848","-0.000223810478661415","-7.73796895534971e-05","0","0","0","0","0","-1.34615525907048e-05","-6.09409854272864e-05","0","-8.79062571978014e-05","-1.6708087412564e-06","0","-0.000253890030968529","-0.000270666909328905","-0.000335058292469812","-9.69454154529344e-05","-0.00017261867153883","-0.000207619374721246","-0.00021728673239222"
"Lumberton","flood/hurricane","sector_model","DFFD _ WHOLEB_L1IB","0.728635614405105","-0.000766851439103019","0.000189685909838727","0","5.92986410678401e-05","0","-0.000872650114655394","0","-0.00148956486095486","0","-0.000476525348148343","0","0","-7.12768887257738e-05","-0.000174978866555411","0.000119348382593805","0","-0.000355232126885331","-0.0150643062445837","3.25166021613392e-05","-0.0114648678947552","-0.0125247129285684","0.321787059463005","-0.0114501358054128","-0.00549090497759793","-0.00623281259703617","0.000572327706585784","0.000443920648525904","-0.000549416332363754","-0.00626827182303798","-0.000287034663631332","-0.00211317464788611","9.30415031263723e-05","-0.00339391586420916","-0.000773932343321198","-0.00843020797289774","-0.00899583815120993","-0.00902173119955953","-0.00904101287341473","-0.00505896584420704","-0.00506185828884561","-0.00515389249806495","-0.0051502734407056"
"Lumberton","flood/hurricane","sector_model","DFFD _ RETAILB_L1WB","-0.134433262389498","0","0","0","0","0","-0.00162066175118879","0","0","0","0","0","0","0","-3.51030532637634e-05","0","0","-1.00810965123646e-05","0.000163883717510162","-0.000955969838883847","-0.00932124113318087","-0.000743282322786808","-0.00102622353544694","0.0781700572129306","-0.000970737617394056","0","-5.85498711383956e-06","0","-0.00029121884967362","0","-0.00065991519580907","0","0","-0.00183449775412511","-0.000349546491130429","-0.00338396310518354","-0.00626628056141361","-0.00668026189555811","-0.00685539839067149","-0.00532039793790753","-0.00651638333429896","-0.00663373737895096","-0.00671365216576771"
"Lumberton","flood/hurricane","sector_model","DFFD _ RETAILB_L2WB","0.0464438583293569","0","0","0","0","0","-0.00179875994705468","0","0","0","0","0","0","0","-1.32153177699926e-05","0","0","0","0.000486727820873441","-0.00156048514724181","-0.00891395745434645","-0.00468441639977626","-0.00710369955587786","0.0888281822185446","-0.000986449173954356","0","-0.00032861809825598","0","0","0","-0.000575245812271453","0","0","0","-0.00036240799423157","-0.00431929441721205","-0.00762696242914252","-0.00802806442905399","-0.00823005846072769","-0.00598673262962335","-0.007314645458368","-0.00743975636131337","-0.00753457398799469"
"Lumberton","flood/hurricane","sector_model","DFFD _ RETAILB_L3WB","0.177634857777898","0","0","0","0","-0.000254868310803502","-0.00141013495366772","0","0","0","0","0","0","0","-0.000136933522391929","0","0","-0.000134515900539431","0.00150148274540744","-0.00336127986211156","-0.00641299327560509","-0.00316284417653661","-0.00650267220282821","0.0580030752605637","-0.000794756431181761","0","-0.00045491047351907","0","0","0","-0.000526292559673753","-6.19383548336609e-05","0","0","-0.000295402867857561","-0.00338867690571338","-0.00514894139727952","-0.00540572365387399","-0.00548461905088153","-0.00397324889844164","-0.0047232207305099","-0.00478487328206171","-0.00483877875244211"
"Lumberton","flood/hurricane","sector_model","DFFD _ RETAILB_L1BB","0.154403114510094","0","0","0","0","0","-0.00115016549827875","0","0","0","0","0","0","0","0","0","0","0","0","-0.00119272586303107","-0.00789338637712748","-0.00130278916662648","-0.0139329117924225","0.081228699480224","-0.000434904540190059","0","-7.96988072259562e-06","0.000779938717441462","0","0","-0.00119034318108587","0","0","-0.000576288138663815","-0.000338478463921841","-0.00447734555136121","-0.0071130471741764","-0.00736030600875015","-0.00750500887705483","-0.0056923202812307","-0.00669997852622442","-0.00678755802478068","-0.00686986421596938"
"Lumberton","flood/hurricane","sector_model","DFFD _ RETAILB_L2BB","0.980281773528798","-0.000119922150822218","-0.000185815488047877","0","0","-0.00112356451429351","-0.00132717358821418","0","0","0","-0.000372429941168418","0","0","0","-0.00023885784654572","0","0","-0.000222743563010114","0.00126248712774509","-0.00352097034380541","-0.0105540878094836","-0.00399877990518035","-0.001427926002766","0.0724750934722173","-0.00116869970734387","0","-0.000975765622371912","0","-0.000579641777080925","-0.00197122928008611","-0.00118932834930351","0","0","-0.000182496789418026","-0.00046679298300897","-0.0067931972683377","-0.0075271282230273","-0.00754016308921967","-0.00756000243723196","-0.00601840047620882","-0.00636371025885016","-0.00633718609229565","-0.00637994800711867"
"Lumberton","flood/hurricane","sector_model","DFFD _ RETAILB_L3BB","0.0285490943214825","0","0","0","0","0","-0.000132956141227936","0","0","0","0","0","0","0","0","0","0","0","0.000307310259102932","-0.00013078840155659","-0.000450218893735084","-0.000748230193119575","0","0.00824648957084998","-0.000321177645375332","0","0","0","-0.000340613198596017","0","0","0","0","7.40405411108095e-06","-3.5351194667292e-05","-0.000439329643215384","-0.00080220225679808","-0.000848637485918013","-0.000855686446377638","-0.00054723715394991","-0.000675707631804147","-0.000695642240358429","-0.00070787633438234"
"Lumberton","flood/hurricane","sector_model","DFFD _ RETAILB_L1IB","0.864093238272131","0","0","0","0","0","-0.00126328015785591","0","0","0","0","0","0","0","0","0","0","0","0.00378908251120244","-0.00292820396770197","-0.0142345323981428","-0.00575496231848707","-0.0398370473337586","0.156042614885796","-0.0022200196608221","0","0","0","0","-0.00303761444178289","0","0","0","-0.0013813976691648","-0.000638535658953514","-0.0116426804797058","-0.0166515004037638","-0.0171915690436542","-0.0174495485083791","-0.0109925558373037","-0.0129667467288897","-0.0131291433111098","-0.0132878949601541"
"Lumberton","flood/hurricane","sector_model","DFFD _ RETAILB_L2IB","0.597755106554798","0","0","0","0","0","-0.000320230868316358","0","0","0","0","0","0","0","0","0","0","0","0","-0.00201903968198381","-0.00994221028796881","-0.00383352670001659","0","0.0820984379304206","-0.00118272639066277","0","-0.00111699171117082","0","-6.88005057588997e-05","0","-0.000425208938528517","-0.000430192110007157","0","0","-0.000499886735682475","-0.00802443172193727","-0.010461051131384","-0.0106711705484544","-0.0107892452813169","-0.00579448189129848","-0.00674211915374371","-0.00681448015346114","-0.00689090449456678"
"Lumberton","flood/hurricane","sector_model","DFFD _ RETAILB_L3IB","0.441963142456247","-3.23918383579407e-05","0","0","8.21090845711073e-05","-7.8263516024745e-05","-0.000237162177948649","0","0","0","-0.000126056252662756","0","0","0","0","0","2.283196280992e-05","0","0.000510044747896599","-0.00181203318045909","-0.00411555677871046","-0.00204654041827757","-5.57768969957076e-05","0.0302827670176022","-0.000581172501616644","0","-0.000111593572472906","0.000330586381990957","-0.000975358706982554","-5.75980610717867e-05","-0.000574174311967323","3.68864822666856e-05","0","-6.60710763054762e-06","-0.000184235288967288","-0.00334238631597467","-0.00375603525323329","-0.00375570384203014","-0.00377223482581034","-0.00237375187857371","-0.00255880487725755","-0.00255285821324669","-0.00257392997113874"
"Lumberton","flood/hurricane","sector_model","DFFD _ TRANSB_L1WB","-0.233736954137889","0","0","0","0","0","-0.0001108515671934","0","0","0","0","0","0","0","-4.79388272996677e-05","0","0","-5.73355185944768e-06","-5.62010133879573e-05","-1.19778214618996e-05","-3.56792133792626e-06","-0.000109728549485899","-0.000307429817696168","-0.000865987480698392","0.00381648219999416","0","-6.27221178774274e-05","0","0","0","-8.23559309942215e-05","-1.45224562795843e-06","0","-0.000109632804545627","0","-0.000387160361916203","-0.000515536975988927","-0.000541799032226524","-0.000565328106151727","-2.07840601551076e-05","-8.95933264002448e-05","-0.000105816437593075","-0.000103285226623059"
"Lumberton","flood/hurricane","sector_model","DFFD _ TRANSB_L2WB","-0.13620307237484","0","-2.49868570778875e-05","0","0","-4.95563714472007e-07","-0.000382283472404191","0","0","0","0","0","0","0","-0.000175454820952136","0","-2.20635702567909e-06","-8.56742459430821e-05","-0.00017840263272883","-0.000224970835453959","-0.000186327046416676","-0.00101110445185647","-0.0020331328850161","-0.00153322466359778","0.0101212594352909","0","-0.000337555563379815","0.000268666168935212","-3.48863796413468e-06","-0.00101528973327554","-0.000259833623160793","-5.43064568386131e-05","0","-1.09583362156461e-05","0","-0.00154833139269311","-0.00162093577248596","-0.00164662818297044","-0.00165406818253567","-0.000298322865831343","-0.000342632094961572","-0.000355770477604819","-0.000350029250394646"
"Lumberton","flood/hurricane","sector_model","DFFD _ TRANSB_L3WB","-0.180915441424407","0","0","0","0","0","-0.000271934661847481","0","0","0","0","0","0","0","-0.000112161300912318","0","0","-5.58929871921993e-05","0","-0.000515972877697454","-9.16447525660888e-05","-0.00067768395332533","-0.00164056654651754","-0.000964882915626405","0.00681918576489868","0","-0.00022666429988127","0","0","-8.67768043102573e-05","-0.000184113014362583","-8.37343451121144e-05","0","0","0","-0.00102055182803076","-0.00108455840847877","-0.00112447827226958","-0.00113461574596041","-0.000144777603258799","-0.000210483070230605","-0.000224269764149689","-0.000219879642126564"
"Lumberton","flood/hurricane","sector_model","DFFD _ TRANSB_L4WB","-0.054126321878087","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2.99420427320294e-06","0","0","6.55985886349585e-05","0","0","0","0","0","0","0","0","0","0","0","0","-1.5586596958975e-06","-6.89725492936081e-06","0","0","0","-5.60293423721698e-07"
"Lumberton","flood/hurricane","sector_model","DFFD _ TRANSB_L2BB","-0.190067560448619","0","0","0","0","0","-6.39805330201849e-06","0","0","0","0","0","0","0","0","0","0","0","0","-3.05440027458302e-05","0","-9.4474283227971e-05","-4.55965608153435e-05","-0.000167794595913298","0.00124084514163576","0","-2.6198258632674e-07","0","0","0","-2.12121274724064e-05","0","0","0","0","-4.9043566354648e-05","-0.000169517497253425","-0.000196870459503396","-0.000215179881802256","0","-2.43659492561154e-05","-3.87752367204935e-05","-3.88410421806898e-05"
"Lumberton","flood/hurricane","sector_model","DFFD _ TRANSB_L3BB","-0.0050707348962035","0","-1.79058181448643e-05","0","0","-1.12252276719991e-05","-0.000455360572222456","0","0","0","0","0","0","-2.52903591657441e-05","-0.000178394398884679","0","-2.26639827204429e-05","-0.000118645038810584","0.000308857451411368","-0.000400840617371704","0","-0.00235283445348424","-0.00108193310381285","-0.00147736922599131","0.0138246742922044","0","-0.000496845320045702","0","-0.00104191179684275","-0.000426265237145604","-0.00014075989513377","-0.00012506871972442","0","6.97543745736747e-05","-4.64986117166797e-06","-0.00270955381200745","-0.00271535287750308","-0.002748742061385","-0.00274208415347228","-0.000545042344942263","-0.00059314460304416","-0.000600724938611542","-0.000594652934894074"
"Lumberton","flood/hurricane","sector_model","DFFD _ TRANSB_L1IB","-0.050441962109139","0","0","0","0","0","-0.000251647096809282","0","0","0","0","0","0","0","-0.000126634822407113","0","0","-5.40271493772904e-05","0","-0.000290766357089448","0","-0.00100449835194989","-0.00587733093312989","-0.00339925731528848","0.0137592815982039","0","-0.000380253621054301","0","0","-0.00204574855977434","-0.000114463493191694","-4.93809536357383e-05","0","-0.000198869963425704","0","-0.00240405893791721","-0.00245608192052403","-0.00248361840844646","-0.00248191052163612","-0.00033395489559345","-0.000366726849570958","-0.000377268534858298","-0.000368363394138302"
"Lumberton","flood/hurricane","sector_model","DFFD _ TRANSB_L2IB","-0.17023635936639","0","0","0","0","0","-6.80583018456336e-05","0","0","0","0","0","0","0","-2.72981709090909e-05","0","0","0","-0.000213159902118721","-0.000180666027796105","-0.000176797285005529","-0.000604244662454327","-0.000514486565795213","-0.000979608418371393","0.00691969902202249","0","-0.000279970362677175","7.60799033094041e-06","-2.14352450333101e-05","-8.95937964734192e-05","-0.000142908651268754","-0.000123790643445445","0","0","0","-0.00138140135292269","-0.00148443634550648","-0.00150128536759973","-0.00151904930230743","-0.000165626513659061","-0.000211277323181277","-0.000230872896502845","-0.000227032632831972"
"Lumberton","flood/hurricane","sector_model","DFFD _ TRANSB_L3IB","-0.160331856813357","0","0","0","0","0","-7.52367929596855e-05","0","0","0","0","0","0","0","-2.17571588591839e-05","0","0","0","-1.26753034813233e-05","-0.000482584924090116","-0.000226834982018431","-0.000760855495572638","-0.000434483141264888","-0.000647077021872188","0.00647318351428985","0","-0.000130551996737262","0","-0.000185069153783629","-0.000263422187869152","-0.000244773959403418","0","0","0","0","-0.00124214025426222","-0.00134565126712716","-0.00136269461358639","-0.00138231192387378","-0.00017495883343692","-0.000224267617757844","-0.000243196697937696","-0.000239367223153755"
"Lumberton","flood/hurricane","sector_model","DFFD _ INFOB_L2WB","-0.0949105182722731","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.000759468936550121","0","0","0","0","0","0","0","0","0","0","0","0","-1.83521204842142e-06","0","0","0","0"
